Accuracy,Precision,Recall
0.7211350293542075,0.12698412698412698,0.8
0.7495107632093934,0.13214285714285715,0.74
0.7270058708414873,0.1270358306188925,0.78
0.6947162426614482,0.11011904761904762,0.74
0.7103718199608611,0.11801242236024845,0.76
0.7181996086105675,0.128125,0.82
0.723091976516634,0.13015873015873017,0.82
0.7113502935420744,0.13213213213213212,0.88
0.7172211350293543,0.12063492063492064,0.76
0.7181996086105675,0.13719512195121952,0.9
0.7309197651663405,0.1382636655948553,0.86
0.7328767123287672,0.12956810631229235,0.78
0.7279843444227005,0.1346153846153846,0.84
0.7211350293542075,0.13166144200626959,0.84
0.735812133072407,0.14516129032258066,0.9
0.7289628180039139,0.13968253968253969,0.88
0.7289628180039139,0.13738019169329074,0.86
0.7318982387475538,0.1291390728476821,0.78
0.7181996086105675,0.12341772151898735,0.78
0.7211350293542075,0.13166144200626959,0.84
0.7181996086105675,0.13719512195121952,0.9
0.7113502935420744,0.11838006230529595,0.76
0.7289628180039139,0.12292358803986711,0.74
0.7250489236790607,0.13333333333333333,0.84
0.7338551859099804,0.13,0.78
0.7084148727984344,0.11490683229813664,0.74
0.7524461839530333,0.14385964912280702,0.82
0.7328767123287672,0.132013201320132,0.8
0.7191780821917808,0.12140575079872204,0.76
0.7426614481409002,0.1414141414141414,0.84
0.7221135029354208,0.1320754716981132,0.84
0.7152641878669276,0.11746031746031746,0.74
0.7367906066536204,0.14098360655737704,0.86
0.7221135029354208,0.12738853503184713,0.8
0.713307240704501,0.12615384615384614,0.82
0.726027397260274,0.1337579617834395,0.84
0.7211350293542075,0.12460063897763578,0.78
0.7338551859099804,0.1464968152866242,0.92
0.7299412915851272,0.12080536912751678,0.72
0.7289628180039139,0.12786885245901639,0.78
0.735812133072407,0.13333333333333333,0.8
0.7338551859099804,0.13725490196078433,0.84
0.7035225048923679,0.12462908011869436,0.84
0.7377690802348337,0.13666666666666666,0.82
0.7035225048923679,0.12238805970149254,0.82
0.7534246575342466,0.15172413793103448,0.88
0.7348336594911937,0.13043478260869565,0.78
0.7113502935420744,0.11598746081504702,0.74
0.7416829745596869,0.1284722222222222,0.74
0.735812133072407,0.1357615894039735,0.82
0.7181996086105675,0.14156626506024098,0.94
0.7191780821917808,0.12140575079872204,0.76
0.6898238747553816,0.11527377521613832,0.8
0.7397260273972602,0.125,0.72
0.7309197651663405,0.12871287128712872,0.78
0.7318982387475538,0.13636363636363635,0.84
0.7416829745596869,0.1284722222222222,0.74
0.7416829745596869,0.1456953642384106,0.88
0.7113502935420744,0.1299093655589124,0.86
0.7407045009784736,0.12802768166089964,0.74
0.7191780821917808,0.11400651465798045,0.7
0.7054794520547946,0.13411078717201166,0.92
0.700587084148728,0.12573099415204678,0.86
0.738747553816047,0.13953488372093023,0.84
0.7299412915851272,0.1331168831168831,0.82
0.7162426614481409,0.125,0.8
0.713307240704501,0.12149532710280374,0.78
0.7563600782778865,0.13284132841328414,0.72
0.7064579256360078,0.11890243902439024,0.78
0.7123287671232876,0.12111801242236025,0.78
0.7299412915851272,0.13071895424836602,0.8
0.7416829745596869,0.12323943661971831,0.7
0.7397260273972602,0.13513513513513514,0.8
0.7289628180039139,0.13029315960912052,0.8
0.7181996086105675,0.12101910828025478,0.76
0.7299412915851272,0.14465408805031446,0.92
0.7348336594911937,0.13043478260869565,0.78
0.7240704500978473,0.1375,0.88
0.7201565557729941,0.11935483870967742,0.74
0.726027397260274,0.12418300653594772,0.76
0.7465753424657534,0.13074204946996468,0.74
0.7485322896281801,0.14186851211072665,0.82
0.7162426614481409,0.11538461538461539,0.72
0.7465753424657534,0.12811387900355872,0.72
0.7348336594911937,0.1377049180327869,0.84
0.7426614481409002,0.13402061855670103,0.78
0.7221135029354208,0.12012987012987013,0.74
0.7495107632093934,0.14482758620689656,0.84
0.7348336594911937,0.1377049180327869,0.84
0.7142857142857143,0.12654320987654322,0.82
0.7270058708414873,0.12944983818770225,0.8
0.7221135029354208,0.1320754716981132,0.84
0.7191780821917808,0.12852664576802508,0.82
0.7514677103718199,0.13309352517985612,0.74
0.738747553816047,0.13712374581939799,0.82
0.7367906066536204,0.14332247557003258,0.88
0.7475538160469667,0.1388888888888889,0.8
0.6956947162426614,0.1239193083573487,0.86
0.7289628180039139,0.12292358803986711,0.74
0.7397260273972602,0.12758620689655173,0.74
0.7172211350293543,0.13897280966767372,0.92
0.7045009784735812,0.12275449101796407,0.82
0.7172211350293543,0.12302839116719243,0.78
0.7328767123287672,0.13915857605177995,0.86
0.7162426614481409,0.12025316455696203,0.76
0.7152641878669276,0.12923076923076923,0.84
0.7103718199608611,0.12269938650306748,0.8
0.7250489236790607,0.14018691588785046,0.9
0.7377690802348337,0.1390728476821192,0.84
0.7191780821917808,0.13538461538461538,0.88
0.7201565557729941,0.12658227848101267,0.8
0.7191780821917808,0.12618296529968454,0.8
0.7377690802348337,0.14144736842105263,0.86
0.7416829745596869,0.13356164383561644,0.78
0.7113502935420744,0.1276595744680851,0.84
0.738747553816047,0.13953488372093023,0.84
0.726027397260274,0.12418300653594772,0.76
0.7465753424657534,0.13588850174216027,0.78
0.7289628180039139,0.12040133779264214,0.72
0.7348336594911937,0.1377049180327869,0.84
0.7279843444227005,0.12745098039215685,0.78
0.7299412915851272,0.1331168831168831,0.82
0.726027397260274,0.12418300653594772,0.76
0.7181996086105675,0.13043478260869565,0.84
0.7211350293542075,0.12933753943217666,0.82
0.7367906066536204,0.13131313131313133,0.78
0.735812133072407,0.1357615894039735,0.82
0.7328767123287672,0.12956810631229235,0.78
0.7181996086105675,0.12578616352201258,0.8
0.7279843444227005,0.125,0.76
0.7348336594911937,0.1353135313531353,0.82
0.713307240704501,0.13293051359516617,0.88
0.7563600782778865,0.14840989399293286,0.84
0.7240704500978473,0.1305732484076433,0.82
0.7279843444227005,0.13225806451612904,0.82
0.7250489236790607,0.13333333333333333,0.84
0.726027397260274,0.1360759493670886,0.86
0.7221135029354208,0.12974683544303797,0.82
0.7240704500978473,0.13522012578616352,0.86
0.7328767123287672,0.11683848797250859,0.68
0.7093933463796478,0.12462006079027356,0.82
0.735812133072407,0.14285714285714285,0.88
0.7299412915851272,0.1331168831168831,0.82
0.7573385518590998,0.14642857142857144,0.82
0.7181996086105675,0.128125,0.82
0.7407045009784736,0.14285714285714285,0.86
0.7436399217221135,0.13945578231292516,0.82
0.723091976516634,0.12540192926045016,0.78
0.735812133072407,0.13333333333333333,0.8
0.7250489236790607,0.12861736334405144,0.8
0.7064579256360078,0.11180124223602485,0.72
0.7221135029354208,0.1320754716981132,0.84
0.7367906066536204,0.1362126245847176,0.82
0.7455968688845401,0.1404109589041096,0.82
0.726027397260274,0.13141025641025642,0.82
0.7309197651663405,0.13355048859934854,0.82
0.7299412915851272,0.13071895424836602,0.8
0.726027397260274,0.12418300653594772,0.76
0.7446183953033269,0.12982456140350876,0.74
0.7045009784735812,0.12275449101796407,0.82
0.7465753424657534,0.140893470790378,0.82
0.7093933463796478,0.12232415902140673,0.8
0.7407045009784736,0.10909090909090909,0.6
0.7123287671232876,0.13253012048192772,0.88
0.7407045009784736,0.13058419243986255,0.76
0.7328767123287672,0.11683848797250859,0.68
0.7348336594911937,0.14469453376205788,0.9
0.7299412915851272,0.12828947368421054,0.78
0.7152641878669276,0.11501597444089456,0.72
0.7162426614481409,0.12962962962962962,0.84
0.7309197651663405,0.13114754098360656,0.8
0.7093933463796478,0.13134328358208955,0.88
0.7142857142857143,0.13333333333333333,0.88
0.7367906066536204,0.13377926421404682,0.8
0.7504892367906066,0.13523131672597866,0.76
0.7289628180039139,0.13268608414239483,0.82
0.7318982387475538,0.13157894736842105,0.8
0.7240704500978473,0.1282051282051282,0.8
0.7211350293542075,0.13395638629283488,0.86
0.7270058708414873,0.12459016393442623,0.76
0.7338551859099804,0.1396103896103896,0.86
0.738747553816047,0.13953488372093023,0.84
0.7348336594911937,0.12794612794612795,0.76
0.7495107632093934,0.13986013986013987,0.8
0.7279843444227005,0.125,0.76
0.7348336594911937,0.12794612794612795,0.76
0.7113502935420744,0.11838006230529595,0.76
0.7299412915851272,0.13782051282051283,0.86
0.713307240704501,0.13513513513513514,0.9
0.7446183953033269,0.13494809688581316,0.78
0.6996086105675147,0.11178247734138973,0.74
0.7377690802348337,0.1292517006802721,0.76
0.7191780821917808,0.12140575079872204,0.76
0.7093933463796478,0.13134328358208955,0.88
