Accuracy,Precision,Recall
0.7318982387475538,0.14102564102564102,0.88
0.7270058708414873,0.12211221122112212,0.74
0.7201565557729941,0.1040268456375839,0.62
0.7485322896281801,0.1368421052631579,0.78
0.7318982387475538,0.12162162162162163,0.72
0.7181996086105675,0.12341772151898735,0.78
0.7446183953033269,0.13240418118466898,0.76
0.7181996086105675,0.11858974358974358,0.74
0.7152641878669276,0.13149847094801223,0.86
0.7446183953033269,0.13240418118466898,0.76
0.7338551859099804,0.125,0.74
0.7084148727984344,0.11490683229813664,0.74
0.7054794520547946,0.12979351032448377,0.88
0.7250489236790607,0.12861736334405144,0.8
0.7113502935420744,0.1111111111111111,0.7
0.7299412915851272,0.1103448275862069,0.64
0.6966731898238747,0.12209302325581395,0.84
0.7465753424657534,0.13333333333333333,0.76
0.7426614481409002,0.12367491166077739,0.7
0.7064579256360078,0.12574850299401197,0.84
0.7191780821917808,0.13761467889908258,0.9
0.7279843444227005,0.1346153846153846,0.84
0.7289628180039139,0.1254125412541254,0.76
0.6996086105675147,0.12316715542521994,0.84
0.7318982387475538,0.13398692810457516,0.82
0.7289628180039139,0.13504823151125403,0.84
0.7338551859099804,0.1396103896103896,0.86
0.7397260273972602,0.1423841059602649,0.86
0.7054794520547946,0.12312312312312312,0.82
0.7348336594911937,0.12542372881355932,0.74
0.7064579256360078,0.11890243902439024,0.78
0.7436399217221135,0.13945578231292516,0.82
0.735812133072407,0.12585034013605442,0.74
0.7191780821917808,0.1308411214953271,0.84
0.7181996086105675,0.13043478260869565,0.84
0.7338551859099804,0.13245033112582782,0.8
0.7407045009784736,0.12802768166089964,0.74
0.7328767123287672,0.12457912457912458,0.74
0.7201565557729941,0.11935483870967742,0.74
0.7015655577299413,0.12609970674486803,0.86
0.7240704500978473,0.1441717791411043,0.94
0.6859099804305284,0.1072463768115942,0.74
0.738747553816047,0.11929824561403508,0.68
0.7338551859099804,0.13,0.78
0.7172211350293543,0.1345565749235474,0.88
0.7279843444227005,0.12745098039215685,0.78
0.7309197651663405,0.12374581939799331,0.74
0.7181996086105675,0.13271604938271606,0.86
0.7045009784735812,0.12275449101796407,0.82
0.7270058708414873,0.12944983818770225,0.8
0.7426614481409002,0.14381270903010032,0.86
0.7455968688845401,0.13541666666666666,0.78
0.7123287671232876,0.13253012048192772,0.88
0.7436399217221135,0.12937062937062938,0.74
0.735812133072407,0.1357615894039735,0.82
0.7485322896281801,0.14186851211072665,0.82
0.7201565557729941,0.13354037267080746,0.86
0.7142857142857143,0.13333333333333333,0.88
0.7221135029354208,0.1320754716981132,0.84
0.7054794520547946,0.12312312312312312,0.82
0.7446183953033269,0.13745704467353953,0.8
0.7720156555772995,0.14671814671814673,0.76
0.7436399217221135,0.14429530201342283,0.86
0.7152641878669276,0.13149847094801223,0.86
0.7289628180039139,0.12292358803986711,0.74
0.735812133072407,0.12837837837837837,0.76
0.7181996086105675,0.12578616352201258,0.8
0.7113502935420744,0.12538226299694188,0.82
0.7426614481409002,0.13898305084745763,0.82
0.7338551859099804,0.125,0.74
0.7181996086105675,0.11612903225806452,0.72
0.738747553816047,0.11929824561403508,0.68
0.7348336594911937,0.12794612794612795,0.76
0.7250489236790607,0.1262135922330097,0.78
0.7377690802348337,0.1267123287671233,0.74
0.7318982387475538,0.1111111111111111,0.64
0.7172211350293543,0.11326860841423948,0.7
0.7309197651663405,0.12871287128712872,0.78
0.7270058708414873,0.12944983818770225,0.8
0.7240704500978473,0.1375,0.88
0.7152641878669276,0.13813813813813813,0.92
0.7240704500978473,0.12580645161290321,0.78
0.7299412915851272,0.13782051282051283,0.86
0.7270058708414873,0.11705685618729098,0.7
0.7103718199608611,0.12269938650306748,0.8
0.7446183953033269,0.13993174061433447,0.82
0.7279843444227005,0.125,0.76
0.7270058708414873,0.14330218068535824,0.92
0.7328767123287672,0.13442622950819672,0.82
0.7084148727984344,0.12874251497005987,0.86
0.7113502935420744,0.12074303405572756,0.78
0.7377690802348337,0.12413793103448276,0.72
0.7103718199608611,0.125,0.82
0.7416829745596869,0.1360544217687075,0.8
0.7093933463796478,0.12462006079027356,0.82
0.7191780821917808,0.10891089108910891,0.66
0.7465753424657534,0.13588850174216027,0.78
0.7289628180039139,0.13738019169329074,0.86
0.7328767123287672,0.132013201320132,0.8
0.7123287671232876,0.12804878048780488,0.84
0.7221135029354208,0.12012987012987013,0.74
0.7426614481409002,0.13898305084745763,0.82
0.7181996086105675,0.12578616352201258,0.8
0.7318982387475538,0.14331210191082802,0.9
0.7152641878669276,0.12693498452012383,0.82
0.7064579256360078,0.1069182389937107,0.68
0.713307240704501,0.12149532710280374,0.78
0.713307240704501,0.11912225705329153,0.76
0.7309197651663405,0.13355048859934854,0.82
0.7328767123287672,0.12956810631229235,0.78
0.6917808219178082,0.12034383954154727,0.84
0.7455968688845401,0.15460526315789475,0.94
0.7162426614481409,0.125,0.8
0.7289628180039139,0.13268608414239483,0.82
0.7103718199608611,0.11801242236024845,0.76
0.7191780821917808,0.13312693498452013,0.86
0.7093933463796478,0.1268882175226586,0.84
0.7436399217221135,0.12937062937062938,0.74
0.7289628180039139,0.12786885245901639,0.78
0.7289628180039139,0.11784511784511785,0.7
0.7221135029354208,0.12738853503184713,0.8
0.7289628180039139,0.12786885245901639,0.78
0.7093933463796478,0.12912912912912913,0.86
0.7279843444227005,0.12745098039215685,0.78
0.7338551859099804,0.125,0.74
