Accuracy,Precision,Recall
0.7549019607843137,0.11538461538461539,0.6
0.7745098039215687,0.09090909090909091,0.4
0.7843137254901961,0.09523809523809523,0.4
0.7450980392156863,0.08,0.4
0.7450980392156863,0.08,0.4
0.7745098039215687,0.15384615384615385,0.8
0.7352941176470589,0.07692307692307693,0.4
0.7941176470588235,0.1,0.4
0.6862745098039216,0.09090909090909091,0.6
0.7843137254901961,0.13043478260869565,0.6
0.7745098039215687,0.15384615384615385,0.8
0.8235294117647058,0.21739130434782608,1.0
0.7843137254901961,0.16,0.8
0.7941176470588235,0.13636363636363635,0.6
0.7843137254901961,0.16,0.8
0.7450980392156863,0.1111111111111111,0.6
0.7254901960784313,0.10344827586206896,0.6
0.7352941176470589,0.041666666666666664,0.2
0.803921568627451,0.14285714285714285,0.6
0.7647058823529411,0.08695652173913043,0.4
0.7549019607843137,0.11538461538461539,0.6
0.8137254901960784,0.1111111111111111,0.4
0.7843137254901961,0.13043478260869565,0.6
0.8921568627450981,0.25,0.6
0.7058823529411765,0.06896551724137931,0.4
0.8431372549019608,0.07692307692307693,0.2
0.7156862745098039,0.1,0.6
0.803921568627451,0.058823529411764705,0.2
0.7549019607843137,0.11538461538461539,0.6
0.7647058823529411,0.12,0.6
0.7745098039215687,0.15384615384615385,0.8
0.803921568627451,0.14285714285714285,0.6
0.7745098039215687,0.15384615384615385,0.8
0.7745098039215687,0.09090909090909091,0.4
0.8137254901960784,0.15,0.6
0.8529411764705882,0.14285714285714285,0.4
0.803921568627451,0.10526315789473684,0.4
0.7254901960784313,0.12903225806451613,0.8
0.7745098039215687,0.125,0.6
0.803921568627451,0.14285714285714285,0.6
0.803921568627451,0.14285714285714285,0.6
0.7156862745098039,0.1,0.6
0.7450980392156863,0.08,0.4
0.8431372549019608,0.21052631578947367,0.8
0.7450980392156863,0.08,0.4
0.7156862745098039,0.14705882352941177,1.0
0.696078431372549,0.11764705882352941,0.8
0.7352941176470589,0.07692307692307693,0.4
0.7941176470588235,0.05555555555555555,0.2
0.7450980392156863,0.08,0.4
0.7549019607843137,0.11538461538461539,0.6
0.6666666666666666,0.06060606060606061,0.4
0.7450980392156863,0.13793103448275862,0.8
0.803921568627451,0.14285714285714285,0.6
0.7745098039215687,0.09090909090909091,0.4
0.803921568627451,0.10526315789473684,0.4
0.7254901960784313,0.04,0.2
0.7941176470588235,0.16666666666666666,0.8
0.7549019607843137,0.11538461538461539,0.6
0.803921568627451,0.14285714285714285,0.6
0.8529411764705882,0.14285714285714285,0.4
0.7549019607843137,0.14285714285714285,0.8
0.7352941176470589,0.13333333333333333,0.8
0.8235294117647058,0.06666666666666667,0.2
0.803921568627451,0.14285714285714285,0.6
