Accuracy,Precision,Recall
0.9098360655737705,0.0,0.0
0.9139344262295082,0.0,0.0
0.9221311475409836,0.05,1.0
0.9139344262295082,0.045454545454545456,1.0
0.9590163934426229,0.0,0.0
0.9549180327868853,0.0,0.0
0.9262295081967213,0.05263157894736842,1.0
0.9057377049180327,0.0,0.0
0.9344262295081968,0.0,0.0
0.9139344262295082,0.045454545454545456,1.0
0.9016393442622951,0.04,1.0
0.9467213114754098,0.0,0.0
0.9180327868852459,0.0,0.0
0.9221311475409836,0.05,1.0
0.9016393442622951,0.04,1.0
0.9508196721311475,0.0,0.0
0.9262295081967213,0.05263157894736842,1.0
0.8975409836065574,0.0,0.0
0.9672131147540983,0.0,0.0
0.9139344262295082,0.0,0.0
0.9262295081967213,0.05263157894736842,1.0
0.8934426229508197,0.0,0.0
0.9344262295081968,0.0,0.0
0.9467213114754098,0.0,0.0
0.9016393442622951,0.0,0.0
0.9467213114754098,0.0,0.0
0.9262295081967213,0.0,0.0
0.9139344262295082,0.0,0.0
0.9221311475409836,0.0,0.0
0.9016393442622951,0.0,0.0
0.9262295081967213,0.0,0.0
0.9016393442622951,0.04,1.0
0.9549180327868853,0.0,0.0
0.9057377049180327,0.041666666666666664,1.0
0.8934426229508197,0.0,0.0
0.9221311475409836,0.0,0.0
0.9139344262295082,0.045454545454545456,1.0
0.9385245901639344,0.0,0.0
0.9057377049180327,0.041666666666666664,1.0
0.9098360655737705,0.0,0.0
0.9385245901639344,0.0,0.0
0.9016393442622951,0.0,0.0
0.8934426229508197,0.037037037037037035,1.0
0.9016393442622951,0.0,0.0
0.9508196721311475,0.0,0.0
0.9344262295081968,0.0,0.0
0.9057377049180327,0.041666666666666664,1.0
0.930327868852459,0.0,0.0
0.9262295081967213,0.0,0.0
0.9590163934426229,0.0,0.0
0.9221311475409836,0.05,1.0
0.9426229508196722,0.0,0.0
0.930327868852459,0.0,0.0
0.9549180327868853,0.0,0.0
0.9016393442622951,0.04,1.0
0.9508196721311475,0.0,0.0
0.9467213114754098,0.0,0.0
0.9590163934426229,0.0,0.0
0.9016393442622951,0.04,1.0
0.9180327868852459,0.0,0.0
0.8934426229508197,0.0,0.0
0.9713114754098361,0.0,0.0
0.8852459016393442,0.034482758620689655,1.0
0.9180327868852459,0.047619047619047616,1.0
0.9262295081967213,0.0,0.0
0.9098360655737705,0.043478260869565216,1.0
