Accuracy,Precision,Recall
0.735812133072407,0.13815789473684212,0.84
0.735812133072407,0.12585034013605442,0.74
0.7289628180039139,0.14195583596214512,0.9
0.726027397260274,0.13141025641025642,0.82
0.7348336594911937,0.1377049180327869,0.84
0.7338551859099804,0.13486842105263158,0.82
0.7211350293542075,0.13395638629283488,0.86
0.7318982387475538,0.13636363636363635,0.84
0.7338551859099804,0.125,0.74
0.7309197651663405,0.1382636655948553,0.86
0.726027397260274,0.140625,0.9
0.7289628180039139,0.13504823151125403,0.84
0.7201565557729941,0.12658227848101267,0.8
0.726027397260274,0.11148648648648649,0.66
0.7279843444227005,0.13225806451612904,0.82
0.7211350293542075,0.12218649517684887,0.76
0.7142857142857143,0.121875,0.78
0.7328767123287672,0.13680781758957655,0.84
0.7289628180039139,0.13268608414239483,0.82
0.7172211350293543,0.13230769230769232,0.86
0.723091976516634,0.12779552715654952,0.8
0.7416829745596869,0.13356164383561644,0.78
0.7328767123287672,0.12457912457912458,0.74
0.7279843444227005,0.125,0.76
0.7338551859099804,0.13486842105263158,0.82
0.7338551859099804,0.13486842105263158,0.82
0.7318982387475538,0.13398692810457516,0.82
0.7407045009784736,0.14521452145214522,0.88
0.7191780821917808,0.1308411214953271,0.84
0.7495107632093934,0.13986013986013987,0.8
0.7172211350293543,0.1345565749235474,0.88
0.7289628180039139,0.13268608414239483,0.82
0.723091976516634,0.13249211356466878,0.84
0.7553816046966731,0.14285714285714285,0.8
0.6927592954990215,0.11403508771929824,0.78
0.7211350293542075,0.13622291021671826,0.88
0.7279843444227005,0.14150943396226415,0.9
0.7064579256360078,0.13450292397660818,0.92
0.7250489236790607,0.1188118811881188,0.72
0.7455968688845401,0.125,0.7
0.7377690802348337,0.14144736842105263,0.86
0.7201565557729941,0.13125,0.84
0.726027397260274,0.1360759493670886,0.86
0.726027397260274,0.13836477987421383,0.88
0.7240704500978473,0.13522012578616352,0.86
0.7485322896281801,0.1368421052631579,0.78
0.7191780821917808,0.12852664576802508,0.82
0.7279843444227005,0.12987012987012986,0.8
0.7074363992172211,0.11455108359133127,0.74
0.7397260273972602,0.13758389261744966,0.82
0.723091976516634,0.11551155115511551,0.7
0.7495107632093934,0.12949640287769784,0.72
0.7162426614481409,0.12732919254658384,0.82
0.713307240704501,0.13513513513513514,0.9
0.7074363992172211,0.11692307692307692,0.76
0.7211350293542075,0.13622291021671826,0.88
0.7436399217221135,0.136986301369863,0.8
0.7426614481409002,0.1289198606271777,0.74
0.7172211350293543,0.1277258566978193,0.82
0.726027397260274,0.12903225806451613,0.8
0.7338551859099804,0.13486842105263158,0.82
0.7221135029354208,0.12974683544303797,0.82
0.761252446183953,0.14855072463768115,0.82
0.7093933463796478,0.12,0.78
0.7270058708414873,0.1270358306188925,0.78
0.713307240704501,0.1238390092879257,0.8
0.7446183953033269,0.1018867924528302,0.54
0.7407045009784736,0.13559322033898305,0.8
0.7191780821917808,0.13312693498452013,0.86
0.735812133072407,0.14052287581699346,0.86
0.7270058708414873,0.12459016393442623,0.76
0.7367906066536204,0.13861386138613863,0.84
0.723091976516634,0.12779552715654952,0.8
0.7201565557729941,0.1289308176100629,0.82
0.7524461839530333,0.13620071684587814,0.76
0.7563600782778865,0.14590747330960854,0.82
0.7397260273972602,0.13513513513513514,0.8
0.7348336594911937,0.132890365448505,0.8
0.7377690802348337,0.1267123287671233,0.74
0.7270058708414873,0.138801261829653,0.88
0.7338551859099804,0.12244897959183673,0.72
0.7093933463796478,0.13134328358208955,0.88
0.7338551859099804,0.13,0.78
0.713307240704501,0.10679611650485436,0.66
0.7367906066536204,0.13377926421404682,0.8
0.7416829745596869,0.14093959731543623,0.84
0.7181996086105675,0.13271604938271606,0.86
0.7103718199608611,0.12951807228915663,0.86
0.7318982387475538,0.14556962025316456,0.92
0.7270058708414873,0.1270358306188925,0.78
0.7495107632093934,0.1347517730496454,0.76
0.7250489236790607,0.12861736334405144,0.8
0.7583170254403131,0.156794425087108,0.9
0.7250489236790607,0.13333333333333333,0.84
0.7093933463796478,0.12232415902140673,0.8
0.7054794520547946,0.1253731343283582,0.84
0.7250489236790607,0.13333333333333333,0.84
0.7221135029354208,0.1320754716981132,0.84
0.7446183953033269,0.12455516014234876,0.7
0.7318982387475538,0.13157894736842105,0.8
0.7162426614481409,0.13636363636363635,0.9
0.7397260273972602,0.1326530612244898,0.78
0.7436399217221135,0.14666666666666667,0.88
0.7534246575342466,0.14930555555555555,0.86
0.7495107632093934,0.13732394366197184,0.78
0.7181996086105675,0.11612903225806452,0.72
0.7328767123287672,0.13680781758957655,0.84
0.7240704500978473,0.12580645161290321,0.78
0.7397260273972602,0.13758389261744966,0.82
0.7514677103718199,0.14084507042253522,0.8
0.7201565557729941,0.11437908496732026,0.7
0.7524461839530333,0.15120274914089346,0.88
0.723091976516634,0.12297734627831715,0.76
0.7407045009784736,0.14046822742474915,0.84
0.7407045009784736,0.13804713804713806,0.82
0.7455968688845401,0.1404109589041096,0.82
0.7279843444227005,0.125,0.76
0.723091976516634,0.12540192926045016,0.78
0.7250489236790607,0.1262135922330097,0.78
0.7142857142857143,0.10714285714285714,0.66
0.7201565557729941,0.11437908496732026,0.7
0.7201565557729941,0.11935483870967742,0.74
0.7299412915851272,0.12582781456953643,0.76
0.7103718199608611,0.12951807228915663,0.86
0.7309197651663405,0.1382636655948553,0.86
0.7270058708414873,0.138801261829653,0.88
0.7446183953033269,0.13240418118466898,0.76
0.7289628180039139,0.13738019169329074,0.86
0.7064579256360078,0.11890243902439024,0.78
0.7270058708414873,0.12944983818770225,0.8
0.7465753424657534,0.14576271186440679,0.86
0.7416829745596869,0.14093959731543623,0.84
0.713307240704501,0.13069908814589665,0.86
0.7250489236790607,0.13099041533546327,0.82
0.7309197651663405,0.13592233009708737,0.84
0.7367906066536204,0.13377926421404682,0.8
0.7035225048923679,0.12903225806451613,0.88
0.7309197651663405,0.14511041009463724,0.92
0.7211350293542075,0.13166144200626959,0.84
0.7397260273972602,0.13513513513513514,0.8
0.7103718199608611,0.12727272727272726,0.84
0.7455968688845401,0.1404109589041096,0.82
0.7367906066536204,0.13131313131313133,0.78
0.7289628180039139,0.12292358803986711,0.74
0.7054794520547946,0.12759643916913946,0.86
0.7377690802348337,0.1292517006802721,0.76
0.7338551859099804,0.1396103896103896,0.86
