Accuracy,Precision,Recall
0.7446183953033269,0.13745704467353953,0.8
0.7426614481409002,0.14381270903010032,0.86
0.7084148727984344,0.12650602409638553,0.84
0.7436399217221135,0.14429530201342283,0.86
0.7064579256360078,0.1323529411764706,0.9
0.6986301369863014,0.12058823529411765,0.82
0.738747553816047,0.13712374581939799,0.82
0.6956947162426614,0.11504424778761062,0.78
0.7015655577299413,0.11940298507462686,0.8
0.7084148727984344,0.13095238095238096,0.88
0.713307240704501,0.1167192429022082,0.74
0.7289628180039139,0.13029315960912052,0.8
0.7367906066536204,0.1288135593220339,0.76
0.7162426614481409,0.13855421686746988,0.92
0.7465753424657534,0.1384083044982699,0.8
0.726027397260274,0.140625,0.9
0.6956947162426614,0.12173913043478261,0.84
0.7123287671232876,0.12111801242236025,0.78
0.7270058708414873,0.1270358306188925,0.78
0.7142857142857143,0.121875,0.78
0.7152641878669276,0.12923076923076923,0.84
0.7181996086105675,0.128125,0.82
0.7407045009784736,0.12802768166089964,0.74
0.7064579256360078,0.11890243902439024,0.78
0.7240704500978473,0.1282051282051282,0.8
0.735812133072407,0.14052287581699346,0.86
0.7279843444227005,0.12745098039215685,0.78
0.7074363992172211,0.12612612612612611,0.84
0.726027397260274,0.1360759493670886,0.86
0.7289628180039139,0.13504823151125403,0.84
0.7172211350293543,0.1157556270096463,0.72
0.7338551859099804,0.1396103896103896,0.86
0.7064579256360078,0.12574850299401197,0.84
0.7318982387475538,0.14102564102564102,0.88
0.7181996086105675,0.13496932515337423,0.88
0.7338551859099804,0.14423076923076922,0.9
0.7064579256360078,0.1165644171779141,0.76
0.6937377690802349,0.11661807580174927,0.8
0.7211350293542075,0.11726384364820847,0.72
0.7211350293542075,0.12460063897763578,0.78
0.7211350293542075,0.13166144200626959,0.84
0.7172211350293543,0.12539184952978055,0.8
0.7348336594911937,0.132890365448505,0.8
0.7377690802348337,0.13666666666666666,0.82
0.7407045009784736,0.12280701754385964,0.7
0.7299412915851272,0.13782051282051283,0.86
0.6966731898238747,0.12643678160919541,0.88
0.735812133072407,0.13333333333333333,0.8
0.7240704500978473,0.13291139240506328,0.84
0.7181996086105675,0.11858974358974358,0.74
0.7152641878669276,0.13595166163141995,0.9
0.7250489236790607,0.13793103448275862,0.88
0.7191780821917808,0.12852664576802508,0.82
0.7054794520547946,0.11145510835913312,0.72
0.7142857142857143,0.13109756097560976,0.86
0.735812133072407,0.14743589743589744,0.92
0.7103718199608611,0.12037037037037036,0.78
0.7211350293542075,0.11475409836065574,0.7
0.7318982387475538,0.13157894736842105,0.8
0.7142857142857143,0.12883435582822086,0.84
0.6898238747553816,0.12181303116147309,0.86
0.7221135029354208,0.12258064516129032,0.76
0.7270058708414873,0.134185303514377,0.84
0.7221135029354208,0.12738853503184713,0.8
0.7172211350293543,0.12302839116719243,0.78
0.7270058708414873,0.12459016393442623,0.76
0.7338551859099804,0.13725490196078433,0.84
0.7162426614481409,0.12732919254658384,0.82
0.7152641878669276,0.11746031746031746,0.74
0.7181996086105675,0.13719512195121952,0.9
0.7318982387475538,0.11904761904761904,0.7
0.6986301369863014,0.12931034482758622,0.9
0.7211350293542075,0.13622291021671826,0.88
0.7299412915851272,0.13071895424836602,0.8
0.7289628180039139,0.13268608414239483,0.82
0.7211350293542075,0.13166144200626959,0.84
0.726027397260274,0.12903225806451613,0.8
0.735812133072407,0.1357615894039735,0.82
0.7367906066536204,0.1288135593220339,0.76
0.7103718199608611,0.12269938650306748,0.8
0.7289628180039139,0.12040133779264214,0.72
0.7045009784735812,0.125,0.84
0.7299412915851272,0.13548387096774195,0.84
0.726027397260274,0.13141025641025642,0.82
0.7123287671232876,0.1303030303030303,0.86
0.7270058708414873,0.1365079365079365,0.86
0.7250489236790607,0.13564668769716087,0.86
0.7299412915851272,0.11301369863013698,0.66
0.7250489236790607,0.13793103448275862,0.88
0.7504892367906066,0.13261648745519714,0.74
0.713307240704501,0.13293051359516617,0.88
0.7123287671232876,0.12804878048780488,0.84
0.7534246575342466,0.14930555555555555,0.86
0.7279843444227005,0.12745098039215685,0.78
0.7123287671232876,0.13253012048192772,0.88
0.7309197651663405,0.13355048859934854,0.82
0.735812133072407,0.13087248322147652,0.78
0.7348336594911937,0.1377049180327869,0.84
0.7191780821917808,0.12852664576802508,0.82
0.7240704500978473,0.11842105263157894,0.72
0.7152641878669276,0.13149847094801223,0.86
0.7211350293542075,0.12460063897763578,0.78
0.7211350293542075,0.12460063897763578,0.78
0.7270058708414873,0.12211221122112212,0.74
0.7377690802348337,0.12413793103448276,0.72
0.7426614481409002,0.1289198606271777,0.74
0.7270058708414873,0.14330218068535824,0.92
0.6937377690802349,0.1295774647887324,0.92
0.7172211350293543,0.12539184952978055,0.8
0.7035225048923679,0.10835913312693499,0.7
0.7181996086105675,0.12341772151898735,0.78
0.7142857142857143,0.12883435582822086,0.84
0.7113502935420744,0.13213213213213212,0.88
0.7221135029354208,0.134375,0.86
0.7211350293542075,0.13622291021671826,0.88
0.7152641878669276,0.13149847094801223,0.86
0.7455968688845401,0.13286713286713286,0.76
0.7172211350293543,0.12302839116719243,0.78
0.7221135029354208,0.1388888888888889,0.9
0.7338551859099804,0.14193548387096774,0.88
0.7084148727984344,0.12424242424242424,0.82
0.7084148727984344,0.13095238095238096,0.88
0.7162426614481409,0.1178343949044586,0.74
0.713307240704501,0.13293051359516617,0.88
0.7054794520547946,0.12312312312312312,0.82
