Accuracy,Precision,Recall
0.7056737588652482,0.12222222222222222,0.7333333333333333
0.7092198581560284,0.12359550561797752,0.7333333333333333
0.6879432624113475,0.13131313131313133,0.8666666666666667
0.6595744680851063,0.12149532710280374,0.8666666666666667
0.7056737588652482,0.13829787234042554,0.8666666666666667
0.7056737588652482,0.09523809523809523,0.5333333333333333
0.6773049645390071,0.08695652173913043,0.5333333333333333
0.6808510638297872,0.10526315789473684,0.6666666666666666
0.6666666666666666,0.09278350515463918,0.6
0.7056737588652482,0.09523809523809523,0.5333333333333333
0.7092198581560284,0.13978494623655913,0.8666666666666667
0.6914893617021277,0.10869565217391304,0.6666666666666666
0.7269503546099291,0.13095238095238096,0.7333333333333333
0.6879432624113475,0.12371134020618557,0.8
0.6950354609929078,0.10989010989010989,0.6666666666666666
0.6453900709219859,0.09523809523809523,0.6666666666666666
0.6808510638297872,0.12871287128712872,0.8666666666666667
0.6666666666666666,0.12380952380952381,0.8666666666666667
0.7163120567375887,0.11764705882352941,0.6666666666666666
0.7021276595744681,0.1368421052631579,0.8666666666666667
0.6950354609929078,0.1414141414141414,0.9333333333333333
0.6666666666666666,0.1308411214953271,0.9333333333333333
0.6914893617021277,0.1326530612244898,0.8666666666666667
0.6914893617021277,0.10869565217391304,0.6666666666666666
0.7446808510638298,0.1566265060240964,0.8666666666666667
0.6808510638297872,0.10526315789473684,0.6666666666666666
0.6560283687943262,0.10576923076923077,0.7333333333333333
0.6773049645390071,0.08695652173913043,0.5333333333333333
0.6560283687943262,0.09803921568627451,0.6666666666666666
0.6524822695035462,0.0891089108910891,0.6
0.6879432624113475,0.12371134020618557,0.8
0.6666666666666666,0.10891089108910891,0.7333333333333333
0.6595744680851063,0.12844036697247707,0.9333333333333333
0.6595744680851063,0.09900990099009901,0.6666666666666666
0.6808510638297872,0.12121212121212122,0.8
0.7092198581560284,0.13978494623655913,0.8666666666666667
0.6950354609929078,0.13402061855670103,0.8666666666666667
0.7092198581560284,0.12359550561797752,0.7333333333333333
0.7198581560283688,0.12790697674418605,0.7333333333333333
0.7127659574468085,0.14130434782608695,0.8666666666666667
0.7163120567375887,0.12643678160919541,0.7333333333333333
0.6312056737588653,0.11304347826086956,0.8666666666666667
0.7163120567375887,0.11764705882352941,0.6666666666666666
0.7340425531914894,0.13414634146341464,0.7333333333333333
0.6985815602836879,0.11956521739130435,0.7333333333333333
0.7163120567375887,0.07792207792207792,0.4
0.6950354609929078,0.09195402298850575,0.5333333333333333
0.6914893617021277,0.11702127659574468,0.7333333333333333
0.6985815602836879,0.13541666666666666,0.8666666666666667
0.7056737588652482,0.13043478260869565,0.8
0.7198581560283688,0.13636363636363635,0.8
0.7127659574468085,0.13333333333333333,0.8
0.6737588652482269,0.10309278350515463,0.6666666666666666
0.6773049645390071,0.12745098039215685,0.8666666666666667
0.6453900709219859,0.061855670103092786,0.4
0.6985815602836879,0.11956521739130435,0.7333333333333333
0.6985815602836879,0.10227272727272728,0.6
0.6843971631205674,0.11458333333333333,0.7333333333333333
0.6843971631205674,0.13725490196078433,0.9333333333333333
0.6914893617021277,0.14,0.9333333333333333
0.6985815602836879,0.1111111111111111,0.6666666666666666
0.7163120567375887,0.12643678160919541,0.7333333333333333
