Accuracy,Precision,Recall
0.7426614481409002,0.1314878892733564,0.76
0.723091976516634,0.13707165109034267,0.88
0.7407045009784736,0.11469534050179211,0.64
0.7152641878669276,0.12225705329153605,0.78
0.7181996086105675,0.128125,0.82
0.7113502935420744,0.1276595744680851,0.84
0.7270058708414873,0.10921501706484642,0.64
0.6966731898238747,0.12857142857142856,0.9
0.7299412915851272,0.12582781456953643,0.76
0.7064579256360078,0.1165644171779141,0.76
0.7201565557729941,0.11688311688311688,0.72
0.7367906066536204,0.13131313131313133,0.78
0.7172211350293543,0.12302839116719243,0.78
0.7475538160469667,0.1413793103448276,0.82
0.7035225048923679,0.12238805970149254,0.82
0.723091976516634,0.13707165109034267,0.88
0.7309197651663405,0.14057507987220447,0.88
0.7495107632093934,0.14482758620689656,0.84
0.7142857142857143,0.11708860759493671,0.74
0.7279843444227005,0.14150943396226415,0.9
0.7309197651663405,0.12871287128712872,0.78
0.7064579256360078,0.11890243902439024,0.78
0.7074363992172211,0.12835820895522387,0.86
0.6908023483365949,0.10650887573964497,0.72
0.7279843444227005,0.125,0.76
0.6947162426614482,0.11470588235294117,0.78
0.7064579256360078,0.1069182389937107,0.68
0.7123287671232876,0.11875,0.76
0.7279843444227005,0.13694267515923567,0.86
0.7573385518590998,0.14388489208633093,0.8
0.7348336594911937,0.11228070175438597,0.64
0.7455968688845401,0.13541666666666666,0.78
0.7152641878669276,0.12923076923076923,0.84
0.7221135029354208,0.134375,0.86
0.7172211350293543,0.14114114114114115,0.94
0.7142857142857143,0.1355421686746988,0.9
0.7064579256360078,0.12121212121212122,0.8
0.7123287671232876,0.13253012048192772,0.88
0.7367906066536204,0.12110726643598616,0.7
0.723091976516634,0.13015873015873017,0.82
0.7211350293542075,0.13395638629283488,0.86
0.6908023483365949,0.12429378531073447,0.88
0.7250489236790607,0.13099041533546327,0.82
0.7348336594911937,0.13043478260869565,0.78
0.726027397260274,0.12171052631578948,0.74
0.7181996086105675,0.128125,0.82
0.7299412915851272,0.13071895424836602,0.8
0.7318982387475538,0.13636363636363635,0.84
0.7495107632093934,0.13986013986013987,0.8
0.7103718199608611,0.12727272727272726,0.84
0.700587084148728,0.1144578313253012,0.76
0.7045009784735812,0.11349693251533742,0.74
0.7475538160469667,0.12857142857142856,0.72
0.7377690802348337,0.11888111888111888,0.68
0.7270058708414873,0.11705685618729098,0.7
0.7250489236790607,0.14241486068111456,0.92
0.735812133072407,0.13815789473684212,0.84
0.7201565557729941,0.13125,0.84
0.7191780821917808,0.13312693498452013,0.86
0.7240704500978473,0.1282051282051282,0.8
0.7240704500978473,0.12580645161290321,0.78
0.700587084148728,0.13218390804597702,0.92
0.7191780821917808,0.13312693498452013,0.86
0.7054794520547946,0.11854103343465046,0.78
0.7211350293542075,0.12218649517684887,0.76
0.7240704500978473,0.1305732484076433,0.82
0.7015655577299413,0.12389380530973451,0.84
0.7025440313111546,0.1308139534883721,0.9
0.7299412915851272,0.13071895424836602,0.8
0.723091976516634,0.13015873015873017,0.82
0.7446183953033269,0.13745704467353953,0.8
0.6888454011741683,0.11271676300578035,0.78
0.7309197651663405,0.12624584717607973,0.76
0.6996086105675147,0.1318051575931232,0.92
0.7377690802348337,0.11888111888111888,0.68
0.7221135029354208,0.12738853503184713,0.8
0.7191780821917808,0.12618296529968454,0.8
0.7211350293542075,0.11974110032362459,0.74
0.7338551859099804,0.13245033112582782,0.8
0.7142857142857143,0.10714285714285714,0.66
0.7103718199608611,0.11801242236024845,0.76
0.7240704500978473,0.13975155279503104,0.9
0.7172211350293543,0.13003095975232198,0.84
0.7289628180039139,0.14195583596214512,0.9
0.6986301369863014,0.125,0.86
0.6810176125244618,0.12295081967213115,0.9
0.7279843444227005,0.125,0.76
0.7113502935420744,0.1276595744680851,0.84
0.7289628180039139,0.1254125412541254,0.76
0.7318982387475538,0.13398692810457516,0.82
0.7377690802348337,0.1342281879194631,0.8
0.7348336594911937,0.12794612794612795,0.76
0.7045009784735812,0.12048192771084337,0.8
0.7289628180039139,0.1254125412541254,0.76
0.7270058708414873,0.138801261829653,0.88
0.7045009784735812,0.12721893491124261,0.86
0.7172211350293543,0.12063492063492064,0.76
0.7162426614481409,0.125,0.8
0.7377690802348337,0.1342281879194631,0.8
0.7221135029354208,0.11258278145695365,0.68
0.7289628180039139,0.13029315960912052,0.8
0.723091976516634,0.13707165109034267,0.88
0.7250489236790607,0.12131147540983607,0.74
0.7123287671232876,0.1303030303030303,0.86
0.7123287671232876,0.13253012048192772,0.88
0.7015655577299413,0.1148036253776435,0.76
0.7318982387475538,0.12416107382550336,0.74
0.723091976516634,0.13249211356466878,0.84
0.7054794520547946,0.1162079510703364,0.76
0.6966731898238747,0.11764705882352941,0.8
0.738747553816047,0.1296928327645051,0.76
0.7318982387475538,0.12162162162162163,0.72
0.735812133072407,0.14285714285714285,0.88
